0.000000000000000000e+00,0.000000000000000000e+00
1.600034183545950839e-02,3.356360714596284822e-02
3.198817690721611484e-02,6.708973165716969334e-02
4.796255047742015165e-02,1.005767184927481850e-01
6.392250780821928657e-02,1.340229126118277492e-01
7.986709416176829279e-02,1.674266589735360355e-01
9.579535480021128535e-02,2.007863025370060228e-01
1.117063349857012611e-01,2.341001882613618079e-01
1.275990799803885523e-01,2.673666611057363696e-01
1.434726350464226030e-01,3.005840660292555810e-01
1.593260454459537456e-01,3.337507479910506447e-01
1.751583564411314242e-01,3.668650519502492102e-01
1.909686132941050829e-01,3.999253228659789272e-01
2.067558612670268303e-01,4.329299056973745508e-01
2.225191456220425579e-01,4.658771454035584014e-01
2.382575116213070388e-01,4.987653869436634579e-01
2.539700045269670525e-01,5.315929752768173699e-01
2.696556696011729315e-01,5.643582553621495634e-01
2.853135521060758961e-01,5.970595721587894644e-01
3.009426973038271669e-01,6.296952706258664989e-01
3.165421504565717470e-01,6.622636957225065402e-01
3.321109568264652978e-01,6.947631924078443433e-01
3.476481616756537107e-01,7.271921056410022288e-01
3.631528102662882063e-01,7.595487803811149519e-01
3.786239478605200048e-01,7.918315615873066093e-01
3.940606197204976624e-01,8.240387942187101800e-01
4.094618711083723994e-01,8.561688232344533134e-01
4.248267472862918837e-01,8.882199935936672119e-01
4.401542935164091119e-01,9.201906502554759726e-01
4.554435550608699756e-01,9.520791381790107977e-01
4.706935771818283598e-01,9.838838023234064423e-01
4.859034051414345967e-01,1.015602987647779898e+00
5.010720842018345778e-01,1.047235039111273025e+00
5.161986596251821879e-01,1.078778301673006368e+00
5.312821766736242068e-01,1.110231120292111129e+00
5.463216806093127431e-01,1.141591839927714958e+00
5.613162166943981291e-01,1.172858805538949056e+00
5.762648301910289206e-01,1.204030362084944628e+00
5.911665663613545618e-01,1.235104854524825768e+00
6.060204704675280496e-01,1.266080627817723681e+00
6.208255877716970517e-01,1.296956026922769567e+00
6.355809635360110121e-01,1.327729396799091077e+00
6.502856430226211515e-01,1.358399082405815861e+00
6.649386714936778020e-01,1.388963428702071567e+00
6.795390942113295196e-01,1.419420780646992952e+00
6.940859564377266366e-01,1.449769483199700559e+00
7.085783034350194853e-01,1.480007881319332697e+00
7.230151804653583980e-01,1.510134319965009908e+00
7.373956327908937070e-01,1.540147144095870502e+00
7.517187056737730799e-01,1.570044698671035022e+00
7.659834443761495137e-01,1.599825328649634670e+00
7.801888941601697880e-01,1.629487378990800650e+00
7.943341002879877877e-01,1.659029194653664163e+00
8.084181080217494042e-01,1.688449120597345754e+00
8.224399626236067462e-01,1.717745501780983730e+00
8.363987093557101460e-01,1.746916683163702189e+00
8.502933934802090477e-01,1.775961009704632332e+00
8.641230602592528953e-01,1.804876826362898257e+00
8.778867549549929095e-01,1.833662478097634718e+00
8.915835228295776460e-01,1.862316309867969366e+00
9.052124091451583254e-01,1.890836666633029850e+00
9.187724591638843918e-01,1.919221893351947372e+00
9.322627181479052894e-01,1.947470334983846030e+00
9.456822313593713503e-01,1.975580336487860578e+00
9.590300440604329069e-01,2.003550242823122218e+00
9.723052015132394033e-01,2.031378398948751496e+00
9.855067489799402836e-01,2.059063149823879613e+00
9.986337317226885446e-01,2.086602840407637771e+00
1.011685195003630966e+00,2.113995815659157174e+00
1.024660184084918768e+00,2.141240420537565470e+00
1.037557744228699619e+00,2.168335000001986757e+00
1.050376920697127403e+00,2.195277899011555789e+00
1.063116758752349789e+00,2.222067462525400217e+00
1.075776303656517108e+00,2.248702035502647689e+00
1.088354600671779693e+00,2.275179962902425856e+00
1.100850695060286988e+00,2.301499589683873026e+00
1.113263632084188437e+00,2.327659260806106190e+00
1.125592457005635261e+00,2.353657321228260102e+00
1.137836215086777791e+00,2.379492115909462413e+00
1.149993951589764585e+00,2.405161989808844325e+00
1.162064711776745973e+00,2.430665287885529935e+00
1.174047540909872289e+00,2.456000355098657550e+00
1.185941484251293865e+00,2.481165536407347716e+00
1.197745587063160144e+00,2.506159176770731634e+00
1.209458894607621460e+00,2.530979621147940506e+00
1.221080452146824591e+00,2.555625214498098430e+00
1.232609304942925199e+00,2.580094301780340160e+00
1.244044498258070952e+00,2.604385227953789794e+00
1.255385077354408629e+00,2.628496337977582087e+00
1.266630087494093004e+00,2.652425976810841135e+00
1.277778573939271745e+00,2.676172489412698141e+00
1.288829581952094294e+00,2.699734220742280755e+00
1.299782156794711874e+00,2.723109515758720178e+00
1.310635343729272151e+00,2.746296719421144061e+00
1.321388188017929011e+00,2.769294176688680054e+00
1.332039734922830121e+00,2.792100232520459357e+00
1.342589029706124926e+00,2.814713231875613175e+00
1.353035117629963757e+00,2.837131519713262051e+00
1.363377043956498724e+00,2.859353440992544293e+00
1.373613853947875718e+00,2.881377340672587550e+00
1.383744592866248624e+00,2.903201563712512367e+00
1.393768305973765109e+00,2.924824455071460605e+00
1.403684038532574618e+00,2.946244359708549254e+00
1.413490835804830148e+00,2.967459622582916623e+00
1.423187743052678478e+00,2.988468588653686808e+00
1.432773805538271716e+00,3.009269602879987460e+00
1.442248068523759308e+00,3.029861010220953332e+00
1.451609577271290696e+00,3.050241155635708523e+00
1.460857377043017102e+00,3.070408384083384234e+00
1.469990513101085305e+00,3.090361040523108116e+00
1.479008030707649191e+00,3.110097469914011370e+00
1.487908975124857314e+00,3.129616017215221646e+00
1.496692391614858231e+00,3.148915027385866594e+00
1.505357325439804050e+00,3.167992845385077416e+00
1.513902821861844217e+00,3.186847816171985315e+00
1.522327926143126398e+00,3.205478284705714387e+00
1.530631683545803590e+00,3.223882595945395835e+00
1.538813139332024349e+00,3.242059094850157308e+00
1.546871338763938120e+00,3.260006126379126457e+00
1.554805327103696122e+00,3.277722035491441588e+00
1.562614149613448689e+00,3.295205167146219694e+00
1.570296851555345263e+00,3.312453866302599081e+00
1.577852478191535290e+00,3.329466477919703848e+00
1.585280074784168214e+00,3.346241346956661644e+00
1.592578686595394366e+00,3.362776818372607224e+00
1.599747358887364967e+00,3.379071237126664684e+00
1.606785136922229462e+00,3.395122948177965228e+00
1.613691065962137294e+00,3.410930296485636504e+00
1.620464191269237908e+00,3.426491627008809715e+00
1.627103558105684300e+00,3.441805284706612511e+00
1.633608211733620585e+00,3.456869614538168989e+00
1.639977197415204202e+00,3.471682961462621009e+00
1.646209560412576600e+00,3.486243670439085562e+00
1.652304345987896106e+00,3.500550086426693852e+00
1.658260599403308611e+00,3.514600554384580633e+00
1.664077365920963558e+00,3.528393419271870002e+00
1.669753690803012169e+00,3.541927026047693161e+00
1.675288619311603000e+00,3.555199719671177760e+00
1.680681196708889047e+00,3.568209845101451450e+00
1.685930468257016202e+00,3.580955747297648983e+00
1.691035479218138349e+00,3.593435771218890906e+00
1.695995274854403156e+00,3.605648261824315526e+00
1.700808900427960957e+00,3.617591564073043386e+00
1.705475401200961194e+00,3.629264022924209243e+00
1.709993822435556865e+00,3.640663983336940746e+00
1.714363209393892973e+00,3.651789790270365543e+00
1.718582607338123402e+00,3.662639788683611286e+00
1.722651061530396710e+00,3.673212323535812729e+00
1.726567617232862339e+00,3.683505739786093969e+00
1.730331319707672399e+00,3.693518382393586208e+00
1.733941214216974558e+00,3.703248596317417096e+00
1.737396346022919147e+00,3.712694726516714283e+00
1.740695760387658275e+00,3.721855117950612524e+00
1.743838502573337834e+00,3.730728115578235915e+00
1.746823617842111709e+00,3.739312064358712107e+00
1.749650151456129343e+00,3.747605309251175854e+00
1.752317148677538405e+00,3.755606195214751253e+00
