0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.553387410723530593e-03,8.022966278961263242e-03,4.553387410723530593e-03,8.022966278961263242e-03,4.553387410723530593e-03,8.022966278961263242e-03
9.115609579878558577e-03,1.604371546479299582e-02,4.562222169155027984e-03,8.020749185831732575e-03,8.834758431497391484e-06,-2.217093129530667284e-06
1.368665005981828386e-02,2.406162715250914630e-02,4.571040479939725287e-03,8.017911687716150482e-03,8.818310784697303006e-06,-2.837498115582093305e-06
1.826649240290656451e-02,3.207608093713432140e-02,4.579842343088280643e-03,8.014453784625175103e-03,8.801863148555355565e-06,-3.457903090975378291e-06
2.285512016150192949e-02,4.008645641368957513e-02,4.588627758595364980e-03,8.010375476555253726e-03,8.785415507084337605e-06,-4.078308069921376955e-06
2.745251688796557232e-02,4.809213317719596148e-02,4.597396726463642835e-03,8.005676763506386351e-03,8.768967868277854905e-06,-4.698713048867375619e-06
3.205866613465691017e-02,5.609249082267453446e-02,4.606149246691337851e-03,8.000357645478572977e-03,8.752520227695015365e-06,-5.319118027813374283e-06
3.667355145393713656e-02,6.408690894514634806e-02,4.614885319280226383e-03,7.994418122471813604e-03,8.736072588888532664e-06,-5.939523006759372947e-06
4.129715639816566863e-02,7.207476713962535086e-02,4.623604944228532077e-03,7.987858194479002805e-03,8.719624948305693124e-06,-6.559927992810798969e-06
4.592946451970103539e-02,8.005544500114325501e-02,4.632308121535366752e-03,7.980677861517904148e-03,8.703177306834675164e-06,-7.180332961098656597e-06
5.057045937090354215e-02,8.802832212471400908e-02,4.640994851202506766e-03,7.972877123570754065e-03,8.686729667140014044e-06,-7.800737947150082618e-06
5.522012450413527063e-02,9.599277810536221978e-02,4.649665133231728475e-03,7.964455980648210698e-03,8.670282029221709763e-06,-8.421142922543367604e-06
5.987844347175386162e-02,1.039481925381018357e-01,4.658318967618590989e-03,7.955414432739615904e-03,8.653834386862513384e-06,-9.041547908594793626e-06
6.454539982612228499e-02,1.118939450179610162e-01,4.666956354368423376e-03,7.945752479859180539e-03,8.637386749832387522e-06,-9.661952880435364932e-06
6.922097711959906974e-02,1.198294151399572627e-01,4.675577293476784746e-03,7.935470121996246462e-03,8.620939108361369563e-06,-1.028235786293407727e-05
7.390515890454363301e-02,1.277539824991116291e-01,4.684181784944563276e-03,7.924567359154366386e-03,8.604491467778530023e-06,-1.090276284188007594e-05
7.859792873331628016e-02,1.356670266904487221e-01,4.692769828772647145e-03,7.913044191337093025e-03,8.588043828083868902e-06,-1.152316781727336092e-05
8.329927015827731651e-02,1.435679273089789376e-01,4.701341424961036353e-03,7.900900618530215525e-03,8.571596188389207782e-06,-1.214357280687750062e-05
8.800916673178704741e-02,1.514560639497375405e-01,4.709896573509730899e-03,7.888136640758602880e-03,8.555148548694546662e-06,-1.276397777161264457e-05
9.272760200620400184e-02,1.593308162077313739e-01,4.718435274416954428e-03,7.874752257993833382e-03,8.538700907223528702e-06,-1.338438276476949795e-05
9.745455953389026149e-02,1.671915636779885972e-01,4.726957527686259652e-03,7.860747470257223313e-03,8.522253269305224421e-06,-1.400478773661006926e-05
1.021900228672052435e-01,1.750376859555302644e-01,4.735463333314982037e-03,7.846122277541667245e-03,8.505805628722384881e-06,-1.462519271555606792e-05
1.069339755585083651e-01,1.828685626353774296e-01,4.743952691303121583e-03,7.830876679847165178e-03,8.489357988139545341e-06,-1.524559769450206659e-05
1.116864011601599316e-01,1.906835733125475940e-01,4.752425601651566467e-03,7.815010677170164399e-03,8.472910348444884221e-06,-1.586600267700077893e-05
1.164472832245220246e-01,1.984820975820653643e-01,4.760882064362093047e-03,7.798524269517770335e-03,8.456462710526579940e-06,-1.648640765239406392e-05
1.212166053039505087e-01,2.062635150389446892e-01,4.769322079428484074e-03,7.781417456879324845e-03,8.440015066391026721e-06,-1.710681263844548994e-05
1.259943509508083537e-01,2.140272052782137280e-01,4.777745646857844974e-03,7.763690239269038784e-03,8.423567429360900860e-06,-1.772721761028606124e-05
1.307805037174540885e-01,2.217725478948935347e-01,4.786152766645734857e-03,7.745342616679806724e-03,8.407119787889882900e-06,-1.834762258923205991e-05
1.355750471562497950e-01,2.294989224839980579e-01,4.794543438795706436e-03,7.726374589104523238e-03,8.390672149971578619e-06,-1.896802757528348593e-05
1.403779648195548901e-01,2.372057086405519044e-01,4.802917663305095175e-03,7.706786156553846467e-03,8.374224509388739079e-06,-1.958843255067677092e-05
1.451892402597287912e-01,2.448922859595761281e-01,4.811275440173901075e-03,7.686577319024223698e-03,8.357776868805899539e-06,-2.020883752962276958e-05
1.500088570291309154e-01,2.525580340360917830e-01,4.819616769402124135e-03,7.665748076515654930e-03,8.341329228223059999e-06,-2.082924250856876824e-05
1.548367986801215679e-01,2.602023324651199232e-01,4.827941650990652533e-03,7.644298429028140163e-03,8.324881588528398879e-06,-2.144964748751476691e-05
1.596730487650592778e-01,2.678245608416816026e-01,4.836250084937709914e-03,7.622228376561679397e-03,8.308433947057380919e-06,-2.207005246646076557e-05
1.645175908363087913e-01,2.754240987607943225e-01,4.844542071249513526e-03,7.599537919112719919e-03,8.291986311803611898e-06,-2.269045744895947792e-05
1.693704084462286374e-01,2.830003258174791370e-01,4.852817609919846120e-03,7.576227056684814443e-03,8.275538670332593938e-06,-2.331086242790547658e-05
1.742314851471755688e-01,2.905526216067642054e-01,4.861076700946931339e-03,7.552295789285068395e-03,8.259091027085219139e-06,-2.393126739974604789e-05
1.791008044915134434e-01,2.980803657236599236e-01,4.869319344337874611e-03,7.527744116895718207e-03,8.242643390943271697e-06,-2.455167238935018759e-05
1.839783500315981257e-01,3.055829377631944510e-01,4.877545540084682330e-03,7.502572039534527448e-03,8.226195746807718479e-06,-2.517207736119075889e-05
1.888641053197934738e-01,3.130597173203888417e-01,4.885755288195348101e-03,7.476779557194390691e-03,8.209748110665771037e-06,-2.579248234013675756e-05
1.937580539084571285e-01,3.205100839902570442e-01,4.893948588663654675e-03,7.450366669868202507e-03,8.193300468306574658e-06,-2.641288732618818358e-05
1.986601793499502833e-01,3.279334173678236652e-01,4.902125441493154767e-03,7.423333377566621039e-03,8.176852829500091957e-06,-2.703329230158146856e-05
2.035704651966332435e-01,3.353290970481133115e-01,4.910285846682960198e-03,7.395679680289646285e-03,8.160405189805430837e-06,-2.765369727697475355e-05
2.084888950008663144e-01,3.426965026261399316e-01,4.918429804233070968e-03,7.367405578026620105e-03,8.143957550110769716e-06,-2.827410226302617957e-05
2.134154523150080252e-01,3.500350136969316850e-01,4.926557314141710719e-03,7.338511070791753355e-03,8.127509908639751757e-06,-2.889450723486675088e-05
2.183501206914204573e-01,3.573440098555025202e-01,4.934668376412432167e-03,7.308996158570835178e-03,8.111062270721447476e-06,-2.951491222091817690e-05
2.232928836824612517e-01,3.646228706968734912e-01,4.942762991040794418e-03,7.278860841370971002e-03,8.094614628362251096e-06,-3.013531719986417556e-05
2.282437248404898256e-01,3.718709758160727574e-01,4.950841158028573830e-03,7.248105119199266255e-03,8.078166987779411556e-06,-3.075572217170474687e-05
2.332026277178718132e-01,3.790877048081142675e-01,4.958902877381987651e-03,7.216728992041510082e-03,8.061719353413820954e-06,-3.137612715775617289e-05
2.381695758669604146e-01,3.862724372680226281e-01,4.966948149088601383e-03,7.184732459908360624e-03,8.045271706613732476e-06,-3.199653213314945788e-05
2.431445528401212641e-01,3.934245527908153406e-01,4.974976973160849525e-03,7.152115522792712454e-03,8.028824072248141874e-06,-3.261693711564817022e-05
2.481275421897111144e-01,4.005434309715134589e-01,4.982989349589850292e-03,7.118878180698118285e-03,8.012376429000767075e-06,-3.323734209459416888e-05
2.531185274680911590e-01,4.076284514051415897e-01,4.990985278380044576e-03,7.085020433628130831e-03,7.995928790194284375e-06,-3.385774706998745387e-05
2.581174922276190387e-01,4.146789936867136817e-01,4.998964759527879664e-03,7.050542281572091952e-03,7.979481147835087995e-06,-3.447815205603887989e-05
2.631244200206568351e-01,4.216944374112578942e-01,5.006927793037796448e-03,7.015443724544212500e-03,7.963033509916783714e-06,-3.509855702787945120e-05
2.681392943995657419e-01,4.286741621737917285e-01,5.014874378908906749e-03,6.979724762533834337e-03,7.946585871110301014e-06,-3.571896201037816354e-05
2.731620989167051761e-01,4.356175475693362387e-01,5.022804517139434211e-03,6.943385395544510175e-03,7.930138230527461474e-06,-3.633936698932416220e-05
2.781928171244336667e-01,4.425239731929124787e-01,5.030718207728490654e-03,6.906425623576240014e-03,7.913690589056443514e-06,-3.695977196827016087e-05
2.832314325751132955e-01,4.493928186395379498e-01,5.038615450679628793e-03,6.868845446625471141e-03,7.897242951138139233e-06,-3.758017695076887321e-05
2.882779288211017032e-01,4.562234635042408115e-01,5.046496245988407736e-03,6.830644864702861696e-03,7.880795308778942854e-06,-3.820058192260944452e-05
2.933322894147609716e-01,4.630152873820314596e-01,5.054360593659268375e-03,6.791823877790648112e-03,7.864347670860638573e-06,-3.882098691221358422e-05
2.983944979084505178e-01,4.697676698679416063e-01,5.062208493689546174e-03,6.752382485910146670e-03,7.847900030277799033e-06,-3.944139188050144185e-05
3.034645378545288708e-01,4.764799905569852001e-01,5.070039946078352955e-03,6.712320689043593802e-03,7.831452388806781073e-06,-4.006179686655286787e-05
3.085423928053590004e-01,4.831516290441868478e-01,5.077854950830129610e-03,6.671638487201647649e-03,7.815004751776655212e-06,-4.068220184194615285e-05
3.136280463133003238e-01,4.897819649245640505e-01,5.085653507941323426e-03,6.630335880377202784e-03,7.798557111193815672e-06,-4.130260682444486520e-05
3.187214819307095937e-01,4.963703777931343097e-01,5.093435617409269867e-03,6.588412868570259207e-03,7.782109467946440873e-06,-4.192301180694357754e-05
3.238226832099515562e-01,5.029162472449293375e-01,5.101201279241962538e-03,6.545869451795027771e-03,7.765661832692671851e-06,-4.254341677523143517e-05
3.289316337033838522e-01,5.094189528749595297e-01,5.108950493432296014e-03,6.502705630030192197e-03,7.749214190333475472e-06,-4.316382176483557487e-05
3.340483169633650107e-01,5.158778742782530458e-01,5.116683259981158471e-03,6.458921403293516050e-03,7.732766548862457512e-06,-4.378422673667614617e-05
3.391727165422562251e-01,5.222923910498238342e-01,5.124399578891214446e-03,6.414516771570788478e-03,7.716318910055974811e-06,-4.440463172272757220e-05
3.443048159924178009e-01,5.286618827846965019e-01,5.132099450161575760e-03,6.369491734872667621e-03,7.699871270361313691e-06,-4.502503669812085718e-05
3.494445988662118197e-01,5.349857290778956553e-01,5.139782873794018769e-03,6.323846293199153479e-03,7.683423632443009410e-06,-4.564544167351414217e-05
3.545920487159976986e-01,5.412633095244352432e-01,5.147449849785878939e-03,6.277580446539587911e-03,7.666975991860169870e-06,-4.626584665956556819e-05
3.597471490941321903e-01,5.474940037193363196e-01,5.155100378134491734e-03,6.230694194901076344e-03,7.650528348612795071e-06,-4.688625163851156685e-05
3.649098835529773766e-01,5.536771912576270438e-01,5.162734458845186225e-03,6.183187538290724206e-03,7.634080710694490790e-06,-4.750665661035213816e-05
3.700802356448935626e-01,5.598122517343178117e-01,5.170352091916186055e-03,6.135060476690767928e-03,7.617633070999829670e-06,-4.812706159995627786e-05
3.752581889222401657e-01,5.658985647444403355e-01,5.177953277346603045e-03,6.086313010122523792e-03,7.601185430416990130e-06,-4.874746656824413549e-05
3.804437269373783792e-01,5.719355098830050110e-01,5.185538015138213552e-03,6.036945138564675517e-03,7.584737791610507429e-06,-4.936787155784827519e-05
3.856368332426676204e-01,5.779224667450399977e-01,5.193106305289241220e-03,5.986956862034986671e-03,7.568290151027667889e-06,-4.998827652968884649e-05
3.908374913904664183e-01,5.838588149255627968e-01,5.200658147798797870e-03,5.936348180522799112e-03,7.551842509556649929e-06,-5.060868151218755884e-05
3.960456849331377427e-01,5.897439340195944624e-01,5.208193542671324394e-03,5.885119094031665554e-03,7.535394872526524068e-06,-5.122908649113355750e-05
4.012613974230410108e-01,5.955772036221560484e-01,5.215712489903268079e-03,5.833269602561585998e-03,7.518947231943684528e-06,-5.184949147007955617e-05
