0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.138346852680882648e-03,2.005741569740315811e-03,1.138346852680882648e-03,2.005741569740315811e-03,1.138346852680882648e-03,2.005741569740315811e-03
2.278902394969639644e-03,4.010928866198248954e-03,1.140555542288756996e-03,2.005187296457933144e-03,2.208689607874347871e-06,-5.542732823826668209e-07
3.421662514954570966e-03,6.015406788127286575e-03,1.142760119984931322e-03,2.004477921929037620e-03,2.204577696174325752e-06,-7.093745288955233264e-07
4.566623100726641127e-03,8.019020234283580351e-03,1.144960585772070161e-03,2.003613446156293776e-03,2.200465787138838891e-06,-8.644757727438445727e-07
5.713780040375482372e-03,1.002161410342239378e-02,1.147156939648841245e-03,2.002593869138813432e-03,2.196353876771084401e-06,-1.019577017480344239e-06
6.863129221991393081e-03,1.202303329429899037e-02,1.149349181615910709e-03,2.001419190876596588e-03,2.192241967069463726e-06,-1.174678262216843905e-06
8.014666533664227543e-03,1.402312270566863361e-02,1.151537311672834463e-03,2.000089411369643244e-03,2.188130056923753841e-06,-1.329779506953343571e-06
9.168387863484284139e-03,1.602172723628658702e-02,1.153721329820056596e-03,1.998604530617953401e-03,2.184018147222133166e-06,-1.484880751689843237e-06
1.032428909954141716e-02,1.801869178490633772e-02,1.155901236057133019e-03,1.996964548619750701e-03,2.179906237076423281e-06,-1.639981998202699742e-06
1.148236612992525885e-02,2.001386125028581375e-02,1.158077030383841688e-03,1.995169465379476037e-03,2.175794326708668791e-06,-1.795083240274664149e-06
1.264261484272588554e-02,2.200708053117850227e-02,1.160248712800626691e-03,1.993219280892688516e-03,2.171682416785003511e-06,-1.950184486787520655e-06
1.380503112603381766e-02,2.399819452634055494e-02,1.162416283307932119e-03,1.991113995162052674e-03,2.167570507305427441e-06,-2.105285730635841901e-06
1.496961086793846540e-02,2.598704813452545892e-02,1.164579741904647747e-03,1.988853608184903976e-03,2.163458596715628346e-06,-2.260386977148698406e-06
1.613634995653057125e-02,2.797348625449025405e-02,1.166739088592105844e-03,1.986438119964795135e-03,2.159346687458096881e-06,-2.415488220108841233e-06
1.730524427989976743e-02,2.995735378498931567e-02,1.168894323369196186e-03,1.983867530499061616e-03,2.155234777090342391e-06,-2.570589465733519319e-06
1.847628972613590825e-02,3.193849562477790727e-02,1.171045446236140819e-03,1.981141839788591597e-03,2.151122866944632506e-06,-2.725690710470018985e-06
1.964948218332907004e-02,3.391675667261218052e-02,1.173192457193161786e-03,1.978261047834273256e-03,2.147010957020967226e-06,-2.880791954318340231e-06
2.082481753956932913e-02,3.589198182724473440e-02,1.175335356240259088e-03,1.975225154632553881e-03,2.142899047097301946e-06,-3.035893201719375156e-06
2.200229168294676185e-02,3.786401598743438512e-02,1.177474143377432725e-03,1.972034160189650720e-03,2.138787137173636665e-06,-3.190994442903161143e-06
2.318190050155100046e-02,3.983270405193284347e-02,1.179608818604238607e-03,1.968688064498458345e-03,2.134675226805882176e-06,-3.346095691192374488e-06
2.436363988347256537e-02,4.179789091949714930e-02,1.181739381921564913e-03,1.965186867564305828e-03,2.130563317326306105e-06,-3.501196934152517315e-06
2.554750571680131088e-02,4.375942148888256611e-02,1.183865833328745509e-03,1.961530569385416811e-03,2.126451407180596220e-06,-3.656298178889016981e-06
2.673349388962709128e-02,4.571714065884435740e-02,1.185988172825780396e-03,1.957719169961791295e-03,2.122339497034886335e-06,-3.811399423625516647e-06
2.792160029003998289e-02,4.767089332813689850e-02,1.188106400412891617e-03,1.953752669292541100e-03,2.118227587111221055e-06,-3.966500669250194733e-06
2.911182080613050616e-02,4.962052439551634109e-02,1.190220516090523262e-03,1.949631067379442584e-03,2.114115677631644985e-06,-4.121601913098515979e-06
3.030415132598762717e-02,5.156587875973617230e-02,1.192330519857121018e-03,1.945354364219831211e-03,2.110003766597756680e-06,-4.276703159611372485e-06
3.149858773770208842e-02,5.350680131955343199e-02,1.194436411714461244e-03,1.940922559817259696e-03,2.105891857340225215e-06,-4.431804402571515311e-06
3.269512592936352213e-02,5.544313697372338368e-02,1.196538191661433714e-03,1.936335654169951681e-03,2.101779946972470725e-06,-4.586905647308014977e-06
3.389376178906244874e-02,5.737473062099951449e-02,1.198635859698926609e-03,1.931593647276130810e-03,2.097668037492894655e-06,-4.742006893820871483e-06
3.509449120488872254e-02,5.930142716013797610e-02,1.200729415826273794e-03,1.926696539138461617e-03,2.093556127347184770e-06,-4.897108137669192729e-06
3.629731006493219780e-02,6.122307148989403203e-02,1.202818860043475269e-03,1.921644329756055924e-03,2.089444217201474885e-06,-5.052209382405692395e-06
3.750221425728272884e-02,6.313950850902294576e-02,1.204904192350531034e-03,1.916437019128913732e-03,2.085332307055765000e-06,-5.207310627142192061e-06
3.870919967003039197e-02,6.505058311627998080e-02,1.206985412747663133e-03,1.911074607257035041e-03,2.081220397132099720e-06,-5.362411871878691727e-06
3.991826219126481945e-02,6.695614021042040065e-02,1.209062521234427479e-03,1.905557094140419849e-03,2.077108486764345230e-06,-5.517513116615191393e-06
4.112939770907719783e-02,6.885602469019858063e-02,1.211135517812378382e-03,1.899884479778179980e-03,2.072996577950902974e-06,-5.672614362239869479e-06
4.234260211155715936e-02,7.075008145436978424e-02,1.213204402479961530e-03,1.894056764171203611e-03,2.068884667583148484e-06,-5.827715606976369145e-06
4.355787128679389220e-02,7.263815540169105134e-02,1.215269175236732835e-03,1.888073947321267099e-03,2.064772756771304785e-06,-5.982816849936511971e-06
4.477520112287836085e-02,7.452009143091498089e-02,1.217329836084468653e-03,1.881936029223929552e-03,2.060660847735817924e-06,-6.137918097337546897e-06
4.599458750789953143e-02,7.639573444079861275e-02,1.219386385021170582e-03,1.875643009883631862e-03,2.056548936701929620e-06,-6.293019340297689723e-06
4.721602632994836846e-02,7.826492933009721042e-02,1.221438822048837025e-03,1.869194889298597673e-03,2.052437027666442759e-06,-6.448120585034189389e-06
4.843951347711428213e-02,8.012752099756426105e-02,1.223487147165913669e-03,1.862591667467050627e-03,2.048325117076643664e-06,-6.603221831547045895e-06
4.966504483748757082e-02,8.198335434195591631e-02,1.225531360373288692e-03,1.855833344391655260e-03,2.044213207375022989e-06,-6.758323075395367141e-06
5.089261629915831087e-02,8.383227426202832788e-02,1.227571461670740049e-03,1.848919920072411571e-03,2.040101297451357709e-06,-6.913424319243688387e-06
5.212222375021657861e-02,8.567412565653498291e-02,1.229607451058267742e-03,1.841851394506655026e-03,2.035989387527692429e-06,-7.068525565756544893e-06
5.335386307875200629e-02,8.750875342423292125e-02,1.231639328535427680e-03,1.834627767697938339e-03,2.031877477159937939e-06,-7.223626808716687719e-06
5.458753017285511433e-02,8.933600246387563004e-02,1.233667094103108042e-03,1.827249039642708794e-03,2.027765567680361869e-06,-7.378728055229544225e-06
5.582322092061531293e-02,9.115571767421837279e-02,1.235690747760198605e-03,1.819715210342742751e-03,2.023653657090562774e-06,-7.533829299966043891e-06
5.706093121012245639e-02,9.296774395401818936e-02,1.237710289507143457e-03,1.812026279799816564e-03,2.019541746944852889e-06,-7.688930542926186718e-06
5.830065692946795330e-02,9.477192620202856688e-02,1.239725719345496913e-03,1.804182248010377521e-03,2.015429838353455239e-06,-7.844031789439043223e-06
5.954239396674010365e-02,9.656810931700565703e-02,1.241737037272150346e-03,1.796183114977090156e-03,2.011317926653433119e-06,-7.999133033287364469e-06
6.078613821003031603e-02,9.835613819770383515e-02,1.243744243290212381e-03,1.788028880698178114e-03,2.007206018062035469e-06,-8.154234278912042555e-06
6.203188554742777860e-02,1.001358577428783647e-01,1.245747337397462573e-03,1.779719545174529571e-03,2.003094107250191769e-06,-8.309335523648542221e-06
6.327963186702278975e-02,1.019071128512853974e-01,1.247746319595011144e-03,1.771255108407032708e-03,1.998982197548571094e-06,-8.464436767496863467e-06
6.452937305690475966e-02,1.036697484216784204e-01,1.249741189881969916e-03,1.762635570393022988e-03,1.994870286958771999e-06,-8.619538014009719973e-06
6.578110500516420878e-02,1.054236093528144735e-01,1.251731948259449112e-03,1.753860931136053125e-03,1.990758377479195929e-06,-8.774639256969862799e-06
6.703482359989143546e-02,1.071685405434479321e-01,1.253718594727226687e-03,1.744931190633458584e-03,1.986646467777575253e-06,-8.929740502594540885e-06
6.829052472917629402e-02,1.089043868923340597e-01,1.255701129284858553e-03,1.735846348886127544e-03,1.982534557631865368e-06,-9.084841747331040551e-06
6.954820428110841668e-02,1.106309932982281197e-01,1.257679551932122664e-03,1.726606405894060003e-03,1.978422647264110878e-06,-9.239942992067540217e-06
7.080785814377832388e-02,1.123482046598844875e-01,1.259653862669907198e-03,1.717211361656367785e-03,1.974310737784534808e-06,-9.395044237692218303e-06
7.206948220527542581e-02,1.140558658760602029e-01,1.261624061497101934e-03,1.707661216175715424e-03,1.970198827194735713e-06,-9.550145480652361130e-06
7.333307235369024291e-02,1.157538218455078649e-01,1.263590148414817094e-03,1.697955969447662028e-03,1.966086917715159643e-06,-9.705246728053396055e-06
7.459862447711262945e-02,1.174419174669854016e-01,1.265552123422386543e-03,1.688095621477536667e-03,1.961975007569449758e-06,-9.860347970125360462e-06
